Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/index.php?p=digitallibrary/digitalcontent&id=80111,3,2,0:01:44,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80112,10,5,0:01:15,0,0.00%,10.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80114,3,3,0:12:12,0,0.00%,33.33%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80118,4,1,0:03:30,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80134,5,3,0:00:14,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80136,6,3,0:00:34,0,0.00%,16.67%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80138,6,2,0:00:24,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80139,3,2,0:05:11,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80144,3,1,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80148,5,2,0:00:38,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80149,4,3,0:00:17,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80150,3,1,0:00:05,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80151,10,7,0:01:08,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80152,14,11,0:02:04,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80154,3,3,0:00:08,0,0.00%,66.67%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80168,3,2,0:01:10,1,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80169,3,2,0:00:32,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80181,3,2,0:00:09,0,0.00%,33.33%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80182,10,7,0:00:18,0,0.00%,10.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80183,4,2,0:00:13,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80704,5,3,0:00:31,3,66.67%,60.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80705,5,4,0:12:22,2,100.00%,60.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80707,3,3,0:05:50,1,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80708,5,5,0:06:59,0,0.00%,60.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80735,4,2,0:00:25,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80736,4,1,0:00:37,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80739,3,1,0:00:15,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80741,4,3,0:02:26,0,0.00%,25.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80742,4,1,0:01:16,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80748,3,2,0:00:45,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80755,18,3,0:00:13,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80759,3,1,0:00:32,0,0.00%,33.33%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80763,5,4,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80774,6,2,0:00:14,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80784,3,3,0:00:52,0,0.00%,33.33%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80785,7,1,0:00:34,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80787,3,2,0:07:49,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80800,6,3,0:00:32,0,0.00%,16.67%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80801,8,6,0:01:10,0,0.00%,12.50%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80802,4,1,0:00:27,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80803,3,2,0:00:36,0,0.00%,66.67%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80805,3,2,0:00:32,0,0.00%,33.33%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80810,3,1,0:00:04,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80814,4,3,0:00:44,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80817,5,2,0:00:26,0,0.00%,20.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80818,7,3,0:00:42,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80820,3,2,0:00:11,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80826,6,5,0:00:24,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80829,9,5,0:00:24,1,100.00%,22.22%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80830,14,7,0:00:13,0,0.00%,21.43%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80831,3,1,0:08:50,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80831&q=2727,3,1,0:00:52,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80831&q=third+world,4,1,0:00:24,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80848,9,4,0:01:12,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80850,7,4,0:01:10,2,100.00%,28.57%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80852,6,2,0:00:13,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80853,3,2,0:00:12,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80854,6,2,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80919,3,1,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80949,3,1,0:01:21,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80955,5,3,0:00:44,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80956,3,3,0:00:48,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80958,3,2,0:00:41,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80961,3,1,0:00:16,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80962,5,3,0:00:34,1,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80966,10,4,0:00:47,0,0.00%,20.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80968,4,3,0:01:09,1,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80969,3,2,0:01:45,1,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80970,7,3,0:00:30,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80971,4,3,0:00:34,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80977,3,2,0:02:28,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80979,6,4,0:00:31,1,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80986,7,2,0:00:16,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80992,6,1,0:01:49,0,0.00%,16.67%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80993,5,2,0:00:22,0,0.00%,20.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81009,6,2,0:00:14,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81024,4,1,0:00:10,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81025,5,3,0:03:50,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81029,5,2,0:00:29,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81033,12,5,0:00:10,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81034,3,1,0:00:15,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81037,4,3,0:00:15,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81043,7,1,0:00:23,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81050,4,2,0:00:08,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81054,6,2,0:00:08,0,0.00%,16.67%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81066,8,4,0:00:32,0,0.00%,12.50%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81074,4,2,0:01:37,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81076,3,2,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81077,5,3,0:00:10,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81096,4,2,0:00:13,0,0.00%,25.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81098,4,1,0:00:22,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81099,20,3,0:02:10,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81110,10,4,0:00:52,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81114,6,4,0:00:20,0,0.00%,16.67%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81120,10,2,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81123,7,5,0:00:07,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81124,10,6,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81127,4,3,0:00:12,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81156,6,2,0:00:34,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81160,8,3,0:00:13,0,0.00%,12.50%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81252,3,2,0:01:27,1,100.00%,33.33%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81255,9,2,0:00:18,0,0.00%,11.11%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81265,8,2,0:00:11,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81268,3,2,0:00:05,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81272,7,5,0:00:33,1,0.00%,14.29%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81273,4,3,0:00:12,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81274,6,3,0:00:05,0,0.00%,33.33%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81299,3,1,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81307,3,2,0:00:05,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81309,6,4,0:04:16,1,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81318,3,3,0:00:30,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81320,7,2,0:00:19,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81322,3,3,0:00:12,0,0.00%,66.67%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81350,3,1,0:00:14,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81352,9,3,0:01:17,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81369,3,2,0:01:17,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81375,4,3,0:00:14,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81378,4,2,0:00:14,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81400,7,3,0:01:21,0,0.00%,14.29%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81403,7,3,0:00:08,1,0.00%,42.86%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81424,4,2,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=81443,4,2,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitallibrary,239,113,0:00:16,6,33.33%,5.86%,$0.00 
/index.php?p=digitallibrary/digitallibrary&browse=,21,8,0:02:50,0,0.00%,4.76%,$0.00 
/index.php?p=digitallibrary/digitallibrary&browse=&page=14,9,1,0:00:05,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitallibrary&browse=&page=2,11,8,0:00:05,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitallibrary&browse=&page=23,3,1,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitallibrary&browse=&page=3,12,10,0:00:09,0,0.00%,16.67%,$0.00 
/index.php?p=digitallibrary/digitallibrary&browse=&page=39,3,1,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitallibrary&browse=&page=4,11,7,0:00:09,0,0.00%,9.09%,$0.00 
/index.php?p=digitallibrary/digitallibrary&browse=&page=5,5,5,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitallibrary&browse=&page=6,8,5,0:00:15,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitallibrary&browse=&page=7,7,5,0:00:10,1,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitallibrary&browse=&page=8,3,2,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitallibrary&char=#,7,4,0:00:04,0,0.00%,14.29%,$0.00 
/index.php?p=digitallibrary/digitallibrary&char=A,22,9,0:00:16,1,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitallibrary&char=B,3,2,0:00:30,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitallibrary&char=C,28,6,0:00:20,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitallibrary&char=D,8,6,0:00:19,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitallibrary&char=E,8,4,0:00:16,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitallibrary&char=F,12,3,0:00:13,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitallibrary&char=G,10,5,0:00:25,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitallibrary&char=H,11,3,0:00:24,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitallibrary&char=I,7,5,0:00:20,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitallibrary&char=J,7,3,0:00:14,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitallibrary&char=K,6,4,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitallibrary&char=L,5,2,0:00:15,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitallibrary&char=M,13,4,0:00:18,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitallibrary&char=N,3,2,0:00:13,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitallibrary&char=O,5,2,0:00:13,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitallibrary&char=P,6,4,0:00:23,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitallibrary&char=Q,3,2,0:00:04,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitallibrary&char=R,8,4,0:00:17,0,0.00%,12.50%,$0.00 
/index.php?p=digitallibrary/digitallibrary&char=S,16,5,0:00:19,1,100.00%,12.50%,$0.00 
/index.php?p=digitallibrary/digitallibrary&char=T,11,6,0:00:11,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitallibrary&char=U,4,3,0:00:11,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitallibrary&char=V,4,4,0:00:11,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitallibrary&char=Y,4,4,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitallibrary&char=Z,3,3,0:00:08,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/request&id=77192&fileid=2344&referer=archivedb.carleton.edu/index.php?p=digitallibrary/request&id=77192&fileid=2344&referer=archivedb.carleton.edu/index.php?p=digitallibrary/digitalcontent&id=77192,8,1,0:01:38,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/request&id=78310&fileid=4740&referer=archivedb.carleton.edu/index.php?p=digitallibrary/request&id=78310&fileid=4740&referer=archivedb.carleton.edu/index.php?p=digitallibrary/digitalcontent&id=78310,3,1,0:00:45,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/request&id=80069&fileid=8228&referer=archivedb.carleton.edu/index.php?p=digitallibrary/digitalcontent&id=80069,3,1,0:00:20,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails,31,15,0:00:14,0,0.00%,9.68%,$0.00 
/index.php?p=digitallibrary/thumbnails&collectioncontentid=11286,3,2,0:00:15,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&collectioncontentid=8917,4,3,0:00:03,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&collectioncontentid=9025,3,1,0:00:04,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&collectioncontentid=9026,4,2,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&collectioncontentid=9102,4,1,0:00:05,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&collectioncontentid=9203,9,2,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&collectionid=2622,3,2,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&collectionid=2748,10,8,0:00:48,0,0.00%,10.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&collectionid=2878,7,5,0:00:28,5,40.00%,42.86%,$0.00 
/index.php?p=digitallibrary/thumbnails&collectionid=2878&thumbnailpage=5,11,6,0:00:59,5,20.00%,36.36%,$0.00 
/index.php?p=digitallibrary/thumbnails&collectionid=50,99,60,0:00:20,0,0.00%,4.04%,$0.00 
/index.php?p=digitallibrary/thumbnails&collectionid=50&thumbnailpage=10,8,6,0:00:08,0,0.00%,12.50%,$0.00 
/index.php?p=digitallibrary/thumbnails&collectionid=50&thumbnailpage=11,7,5,0:00:12,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&collectionid=50&thumbnailpage=12,6,5,0:00:13,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&collectionid=50&thumbnailpage=13,6,5,0:00:16,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&collectionid=50&thumbnailpage=14,6,5,0:00:10,0,0.00%,16.67%,$0.00 
/index.php?p=digitallibrary/thumbnails&collectionid=50&thumbnailpage=15,8,4,0:00:18,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&collectionid=50&thumbnailpage=16,3,3,0:00:18,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&collectionid=50&thumbnailpage=2,43,27,0:00:22,0,0.00%,9.30%,$0.00 
/index.php?p=digitallibrary/thumbnails&collectionid=50&thumbnailpage=3,30,18,0:00:27,0,0.00%,6.67%,$0.00 
/index.php?p=digitallibrary/thumbnails&collectionid=50&thumbnailpage=4,11,11,0:00:34,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&collectionid=50&thumbnailpage=5,9,8,0:00:24,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&collectionid=50&thumbnailpage=6,11,7,0:00:30,0,0.00%,9.09%,$0.00 
/index.php?p=digitallibrary/thumbnails&collectionid=50&thumbnailpage=7,9,7,0:00:33,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&collectionid=50&thumbnailpage=8,6,6,0:00:24,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&collectionid=50&thumbnailpage=9,6,5,0:00:24,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&collectionid=82,32,16,0:00:16,0,0.00%,3.12%,$0.00 
/index.php?p=digitallibrary/thumbnails&collectionid=82&thumbnailpage=10,3,2,0:00:07,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&collectionid=82&thumbnailpage=11,3,2,0:00:17,0,0.00%,33.33%,$0.00 
/index.php?p=digitallibrary/thumbnails&collectionid=82&thumbnailpage=2,21,9,0:00:16,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&collectionid=82&thumbnailpage=3,11,6,0:00:21,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&collectionid=82&thumbnailpage=4,11,5,0:00:12,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&collectionid=82&thumbnailpage=5,4,4,0:00:10,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&collectionid=82&thumbnailpage=9,3,2,0:00:43,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&collectionid=89,15,10,0:00:09,0,0.00%,13.33%,$0.00 
/index.php?p=digitallibrary/thumbnails&collectionid=92,3,2,0:00:12,0,0.00%,0.00%,$0.00 
"/index.php?p=digitallibrary/thumbnails&q=""american+house""",10,1,0:00:04,0,0.00%,0.00%,$0.00 
"/index.php?p=digitallibrary/thumbnails&q=""music+hall""&thumbnailpage=2",3,1,0:00:06,0,0.00%,0.00%,$0.00 
"/index.php?p=digitallibrary/thumbnails&q=""strong's+house""",3,2,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=+16954309,3,2,0:00:04,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=+cabin,3,1,0:00:05,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=+library,5,1,0:00:09,0,0.00%,20.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=+Margaret+J.+Evans,3,1,0:00:03,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=+tennis,7,1,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=12323,3,1,0:00:21,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=1975,3,1,0:00:08,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=1986,3,1,0:00:05,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=1988,3,2,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=1990,4,2,0:00:05,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=2000,3,1,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=20130812_2_Series8eStork+Arboretum,15,4,0:00:04,3,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=20140718_class66,3,2,0:00:12,2,50.00%,33.33%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=20150105_MorrisonBruceRef,4,2,0:00:18,2,50.00%,25.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=20150213_1965reunionPrep,15,4,0:02:06,3,0.00%,6.67%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=20150213_1965reunionPrep&thumbnailpage=2,3,3,0:09:17,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=20150213_1965reunionPrep&thumbnailpage=3,3,3,0:01:30,0,0.00%,66.67%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=9009,3,1,0:00:34,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=Abc,4,3,0:00:34,0,0.00%,25.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=ABC,3,1,0:00:25,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=aerial+photo,4,1,0:00:40,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=algol,5,2,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=alpha+beta+phi,7,1,0:00:02,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=american+house,7,4,0:00:05,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=arb,14,4,0:00:07,2,0.00%,7.14%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=arb&thumbnailpage=2,7,2,0:00:08,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=arboretum,14,6,0:00:23,1,100.00%,21.43%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=Arboretum,8,3,0:00:10,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=Arboretum&thumbnailpage=2,7,2,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=army,9,3,0:00:02,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=Art,6,1,0:00:29,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=Art&thumbnailpage=2,4,1,0:00:38,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=Art&thumbnailpage=4,3,1,0:01:01,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=Bald+Spot,4,1,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=ball&thumbnailpage=19,3,1,0:00:10,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=basketball,6,3,0:00:21,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=basketball&thumbnailpage=2,5,2,0:00:08,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=basketball&thumbnailpage=3,6,2,0:00:19,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=basketball&thumbnailpage=4,4,1,0:00:10,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=bell+field,3,1,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=blueprint,4,2,0:00:12,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=boarding,3,2,0:00:04,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/thumbnails&q=Boliou,5,2,0:04:21,0,0.00%,0.00%,$0.00 
